solo_id,performer,phrase_number,length_beats,num_notes,note_density,pitch_mean,pitch_range,pitch_std,rest_ratio,contour,starts_on_downbeat,phrase_duration
1,Art Pepper,41,6.976145124716538,19,2.7235671936758954,65.21052631578948,19,6.186393791543206,0.14417776159767898,ascending,False,3.488072562358269
1,Art Pepper,42,3.742857142857133,12,3.206106870229016,74.16666666666667,17,4.412734098291242,0.18047982551797112,ascending,False,1.8714285714285666
1,Art Pepper,43,1.0710204081632355,3,2.8010670731708096,73.0,5,2.160246899469287,0.25474254742546376,descending,False,0.5355102040816178
1,Art Pepper,44,7.994920634920675,19,2.376508894536202,76.42105263157895,18,3.77409158778896,0.23307315302234177,descending,False,3.9974603174603374
1,Art Pepper,45,4.428934240362821,15,3.38681930819799,64.53333333333333,10,2.4729649321321876,0.22281840709413994,ascending,True,2.2144671201814106
2,Art Pepper,1,0.835918367346939,3,3.588867187499999,72.66666666666667,5,2.0548046676563256,0.07638888888888884,ascending,False,0.4179591836734695
2,Art Pepper,2,1.9736961451247161,3,1.5199908088235297,65.66666666666667,5,2.0548046676563256,0.20294117647058862,ascending,True,0.9868480725623581
2,Art Pepper,3,0.8359183673469381,3,3.5888671875000027,66.66666666666667,7,2.8674417556808756,0.13194444444444564,ascending,False,0.41795918367346907
2,Art Pepper,4,0.4121541950113379,2,4.852552816901408,68.5,3,1.5,0.3380281690140828,arch,False,0.20607709750566894
2,Art Pepper,5,0.8359183673469417,3,3.5888671874999876,71.66666666666667,5,2.357022603955158,0.0555555555555565,arch,False,0.41795918367347085
2,Art Pepper,6,2.856054421768704,6,2.1008003048780513,73.0,7,2.516611478423583,0.2073170731707303,flat,True,1.428027210884352
2,Art Pepper,7,1.2016326530612247,4,3.3288043478260865,72.0,5,2.1213203435596424,0.07246376811594092,flat,False,0.6008163265306123
2,Art Pepper,8,6.350657596371878,12,1.8895680987202936,67.75,14,4.02336923485777,0.06398537477148174,descending,False,3.175328798185939
2,Art Pepper,9,7.941224489795914,17,2.1407277960526327,67.17647058823529,14,4.395656868769271,0.2463450292397681,arch,True,3.970612244897957
2,Art Pepper,10,5.479909297052153,13,2.3723020391949157,71.3076923076923,15,4.478746654772196,0.2563559322033898,ascending,False,2.7399546485260764
2,Art Pepper,11,7.407165532879816,14,1.8900617163009412,65.21428571428571,12,2.9320536788248277,0.11912225705329066,flat,False,3.703582766439908
2,Art Pepper,12,0.20317460317460245,1,4.921875000000018,72.0,0,0.0,0.0,flat,True,0.10158730158730123
2,Art Pepper,13,13.484988662131514,32,2.373009040034439,68.15625,13,4.338125855424206,0.28926764959104606,descending,True,6.742494331065757
2,Art Pepper,14,0.3977324263038611,3,7.542759407069438,56.333333333333336,3,1.247219128924647,0.10969213226911828,flat,False,0.19886621315193054
2,Art Pepper,15,2.3234467120181392,11,4.734345721424113,65.45454545454545,20,6.27206847660376,0.12991880074952433,ascending,True,1.1617233560090696
2,Art Pepper,16,0.9404081632653032,3,3.1901041666666767,66.0,5,2.160246899469287,0.05555555555555639,ascending,False,0.4702040816326516
2,Art Pepper,17,1.1929251700680226,4,3.353102189781035,62.25,7,2.680951323690902,0.0997566909975632,descending,False,0.5964625850340113
2,Art Pepper,18,5.320272108843525,14,2.6314443535188277,59.92857142857143,16,4.267222008926813,0.14888502454991948,descending,False,2.6601360544217627
2,Art Pepper,19,2.0244897959183703,5,2.4697580645161255,53.6,8,3.0724582991474434,0.09318996415770864,flat,False,1.0122448979591852
2,Art Pepper,20,1.4530612244897867,9,6.193820224719141,60.44444444444444,17,5.659036256998597,0.16079900124845165,ascending,False,0.7265306122448933
2,Art Pepper,21,4.121541950113382,14,3.396786971830983,68.57142857142857,10,3.2007652146297256,0.21126760563379596,ascending,False,2.060770975056691
2,Art Pepper,22,8.614603174603175,27,3.1342128537735845,66.55555555555556,17,4.55691036764664,0.18887929582209795,descending,False,4.307301587301588
2,Art Pepper,23,1.1900226757369694,4,3.3612804878048554,72.75,5,1.7853571071357126,0.07317073170732144,arch,False,0.5950113378684847
2,Art Pepper,24,8.1966439909297,20,2.4400230169971686,68.8,18,5.221110992882645,0.1381019830028265,descending,False,4.09832199546485
2,Art Pepper,25,1.9625396825396706,12,6.114526043351703,65.83333333333333,15,4.13991411612474,0.188473448259946,ascending,False,0.9812698412698353
2,Art Pepper,26,7.257142857142867,24,3.307086614173224,69.16666666666667,16,4.904646323187388,0.09505061867267238,descending,False,3.6285714285714334
2,Art Pepper,27,1.5905668934240396,8,5.0296532846715225,69.5,9,2.958039891549808,0.1618385036496465,ascending,True,0.7952834467120198
2,Art Pepper,28,7.0240362811791215,25,3.559207128099182,69.4,15,3.794733192202055,0.07257877066114685,descending,False,3.5120181405895607
2,Art Pepper,29,11.284897959183667,30,2.6584201388888906,69.03333333333333,14,3.710196161331036,0.1543209876543288,flat,True,5.642448979591833
2,Art Pepper,30,2.0001814058957166,13,6.499410484309732,66.53846153846153,17,5.719270860135725,0.16365862506803805,ascending,False,1.0000907029478583
2,Art Pepper,31,8.256326530612228,22,2.6646232944433517,67.95454545454545,18,4.866184549122208,0.16409597257925804,descending,False,4.128163265306114
2,Art Pepper,32,2.0781859410431025,4,1.9247555865921615,64.75,3,1.0897247358851685,0.1005586592178774,flat,True,1.0390929705215513
2,Art Pepper,33,4.452426303854878,11,2.4705630704041703,58.90909090909091,5,1.504813214295168,0.12255541069100814,flat,False,2.226213151927439
2,Art Pepper,34,2.200816326530628,4,1.8175074183976132,54.5,7,2.5,0.06449884602704148,arch,True,1.100408163265314
2,Art Pepper,35,6.57705215419503,19,2.8888321932921364,66.57894736842105,15,4.234144286551319,0.11032656663724677,flat,True,3.288526077097515
2,Art Pepper,36,10.083265306122456,27,2.6777040155440397,70.14814814814815,15,3.7683251383635272,0.2584916522740383,arch,False,5.041632653061228
2,Art Pepper,37,5.323174603174607,18,3.3814408396946543,69.66666666666667,13,3.3166247903554,0.1733914940021812,descending,False,2.6615873015873035
2,Art Pepper,38,2.966349206349207,8,2.6969178082191774,71.75,3,1.0897247358851685,0.041095890410943414,flat,False,1.4831746031746036
2,Art Pepper,39,3.471383219954646,13,3.744904891304351,71.6923076923077,3,1.2015768732164085,0.06521739130433502,flat,False,1.735691609977323
2,Art Pepper,40,1.1871201814058736,4,3.369498777506175,71.75,3,1.0897247358851685,0.07090464547676548,flat,False,0.5935600907029368
2,Art Pepper,41,0.3657142857142901,1,2.734374999999967,75.0,0,0.0,0.0,flat,False,0.18285714285714505
2,Art Pepper,42,12.28916099773241,36,2.9294107227208355,69.88888888888889,21,5.114129543495581,0.1731444851204397,descending,False,6.144580498866205
2,Art Pepper,43,3.909750566893422,13,3.3250202992692284,60.38461538461539,5,1.862110528755416,0.12038046630321603,flat,True,1.954875283446711
2,Art Pepper,44,2.9836734693877247,12,4.0218878248974415,60.5,5,1.8027756377319946,0.1344885240918215,flat,False,1.4918367346938624
2,Art Pepper,45,3.697959183673447,19,5.137969094922768,62.21052631578947,18,5.277349288465316,0.1572847682119011,flat,False,1.8489795918367236
2,Art Pepper,46,3.17650793650796,13,4.09254447331598,64.61538461538461,17,5.399978084548998,0.128608549156224,ascending,False,1.58825396825398
2,Art Pepper,47,4.976054421768708,17,3.416361349592606,64.94117647058823,17,4.819941276616822,0.08805891252438626,ascending,False,2.488027210884354
2,Art Pepper,48,1.9453061224490398,15,7.710868652958217,65.33333333333333,16,4.867123266251728,0.21508835734602916,ascending,True,0.9726530612245199
2,Art Pepper,49,2.9795918367346985,15,5.034246575342458,64.93333333333334,19,6.060436361260539,0.1361643835616615,ascending,False,1.4897959183673493
2,Art Pepper,50,3.7142857142857224,25,6.730769230769216,62.76,26,8.315190917832254,0.142735042735062,ascending,True,1.8571428571428612
2,Art Pepper,51,0.42040816326527874,1,2.378640776699184,75.0,0,0.0,0.0,flat,False,0.21020408163263937
2,Art Pepper,52,1.2122448979592377,4,3.2996632996631523,86.25,1,0.4330127018922193,0.26262626262624744,arch,False,0.6061224489796189
2,Art Pepper,53,7.959183673469397,18,2.261538461538459,71.33333333333333,22,6.60807586719967,0.17179487179487538,descending,False,3.9795918367346985
2,Art Pepper,54,4.028571428571411,8,1.9858156028368883,61.875,8,2.2603926650031405,0.05173927727117442,flat,False,2.0142857142857054
3,Art Pepper,1,3.225079365079366,12,3.720838665222954,60.166666666666664,7,2.074983266331455,0.2808909763334411,descending,True,1.612539682539683
3,Art Pepper,2,1.445442176870749,5,3.4591490963855405,61.6,10,3.4985711369071804,0.2399598393574303,ascending,False,0.7227210884353745
3,Art Pepper,3,2.4741043083900234,9,3.637680096784836,66.55555555555556,14,4.166296279833928,0.26958609817795226,ascending,True,1.2370521541950117
3,Art Pepper,4,4.756825396825398,9,1.8920181526962088,71.0,8,2.788866755113585,0.2949241095263511,arch,False,2.378412698412699
3,Art Pepper,5,1.0469387755102026,5,4.775828460038993,67.0,6,2.280350850198276,0.09356725146198616,descending,False,0.5234693877551013
3,Art Pepper,6,2.444988662131518,9,3.6809986644902826,61.666666666666664,12,3.2998316455372216,0.29831948360290916,descending,True,1.222494331065759
3,Art Pepper,7,0.461496598639453,2,4.3337264150943655,58.5,3,1.5,0.08176100628930794,arch,False,0.2307482993197265
3,Art Pepper,8,2.2363718820861678,11,4.918681051265412,58.45454545454545,8,2.3879864611933996,0.13432835820895683,descending,False,1.1181859410430839
3,Art Pepper,9,1.1469387755102005,3,2.615658362989332,70.33333333333333,3,1.247219128924647,0.10320284697508317,arch,False,0.5734693877551003
3,Art Pepper,10,7.948979591836732,17,2.138639281129654,65.58823529411765,9,2.787763673193597,0.19717586649550503,descending,False,3.974489795918366
3,Art Pepper,11,5.797959183673477,15,2.5871172122492045,64.66666666666667,9,2.913569784454954,0.27736712425202276,flat,False,2.8989795918367385
3,Art Pepper,12,10.229206349206358,16,1.5641487182670213,66.625,18,4.833153732295301,0.15481880170602214,flat,False,5.114603174603179
3,Art Pepper,13,4.724489795918373,17,3.5982721382289373,67.82352941176471,16,5.6280316705247015,0.3060715142788611,ascending,False,2.3622448979591866
3,Art Pepper,14,0.9326530612244852,3,3.2166301969365585,75.0,3,1.4142135623730951,0.052516411378547165,arch,False,0.4663265306122426
3,Art Pepper,15,2.368435374149655,8,3.3777573529411833,68.5,11,3.605551275463989,0.1776960784313637,ascending,False,1.1842176870748276
3,Art Pepper,16,9.445079365079366,21,2.2233799408443127,68.19047619047619,17,4.327311357270983,0.18983597741328184,descending,False,4.722539682539683
3,Art Pepper,17,1.2163265306122497,3,2.4664429530201244,67.0,4,1.632993161855452,0.14765100671141496,descending,False,0.6081632653061249
3,Art Pepper,18,2.124625850340138,5,2.353355532786883,66.8,3,0.9797958971132712,0.10655737704917928,flat,False,1.062312925170069
3,Art Pepper,19,3.310204081632648,3,0.9062885326757104,64.66666666666667,2,0.9428090415820634,0.15906288532675722,flat,False,1.655102040816324
3,Art Pepper,20,0.7918367346938879,2,2.5257731958762557,66.5,5,2.5,0.11340206185568232,ascending,False,0.39591836734694397
3,Art Pepper,21,1.2612244897959215,3,2.378640776699023,61.0,6,2.449489742783178,0.1747572815533962,ascending,False,0.6306122448979607
3,Art Pepper,22,5.5775963718820805,10,1.792886995267756,65.5,9,2.8372521918222215,0.24285691054265918,flat,False,2.7887981859410402
3,Art Pepper,23,1.281632653061223,4,3.1210191082802585,66.75,5,1.920286436967152,0.15445859872609746,ascending,False,0.6408163265306115
3,Art Pepper,24,4.559183673469377,7,1.535362578334829,65.28571428571429,10,3.3685217493004562,0.18621307072515467,descending,False,2.2795918367346886
3,Art Pepper,25,2.712244897959181,6,2.212189616252824,71.5,12,4.310839052125854,0.05869074492099252,ascending,False,1.3561224489795904
3,Art Pepper,26,4.440181405895686,14,3.153024329458873,69.21428571428571,20,6.154888549862174,0.2777357873879118,descending,False,2.220090702947843
3,Art Pepper,27,4.821043083900236,18,3.7336318482841593,65.72222222222223,9,2.42224770628796,0.2366985249849514,ascending,False,2.410521541950118
3,Art Pepper,28,2.104988662131518,10,4.750619411828075,68.7,8,2.5317977802344322,0.10438435850478893,ascending,False,1.052494331065759
3,Art Pepper,29,3.0668934240362944,10,3.2606284658040523,71.2,12,3.867815921162743,0.28039926062847165,descending,True,1.5334467120181472
3,Art Pepper,30,2.9040362811791454,13,4.4765280944498125,69.15384615384616,12,3.5267364265685077,0.14161226848236516,flat,False,1.4520181405895727
3,Art Pepper,31,1.3834920634920422,4,2.8912345112437343,62.75,5,1.920286436967152,0.18566839310297895,ascending,False,0.6917460317460211
3,Art Pepper,32,5.014058956916102,6,1.19663531114327,62.5,4,1.5,0.29232995658465794,flat,False,2.507029478458051
3,Art Pepper,33,6.661224489795927,8,1.2009803921568611,64.25,5,1.5612494995995996,0.21481481481481876,flat,False,3.3306122448979636
3,Art Pepper,34,1.6805442176870997,4,2.380181347150224,70.75,10,3.960744879438715,0.11744386873921835,ascending,False,0.8402721088435499
3,Art Pepper,35,2.6513832199546528,10,3.7716162359098857,68.7,10,2.8301943396169813,0.16501034842549256,descending,True,1.3256916099773264
3,Art Pepper,36,8.238775510204079,12,1.4565271241020565,71.33333333333333,13,3.423773097362356,0.2722318553381213,flat,False,4.119387755102039
3,Art Pepper,37,1.627210884353758,5,3.0727424749163568,72.2,3,1.16619037896906,0.08982720178372944,flat,False,0.813605442176879
3,Art Pepper,38,0.3018594104308363,1,3.31280048076926,67.0,0,0.0,0.0,flat,False,0.15092970521541815
3,Art Pepper,39,2.6872562358276753,11,4.093394538765299,70.18181818181819,7,2.4052284646041735,0.08522631383535431,arch,True,1.3436281179138376
3,Art Pepper,40,0.9317006802721153,5,5.366530373831739,71.4,3,1.2,0.10903426791277145,arch,False,0.46585034013605764
3,Art Pepper,41,2.5571428571428783,7,2.7374301675977426,74.57142857142857,3,1.049781318335648,0.07104726434335167,arch,True,1.2785714285714391
3,Art Pepper,42,1.8343764172335852,8,4.361155063291079,70.5,7,2.449489742783178,0.17642405063294508,arch,False,0.9171882086167926
3,Art Pepper,43,1.9415873015873046,9,4.635382603008495,68.22222222222223,18,5.92129448643299,0.1367840792301397,descending,False,0.9707936507936523
3,Art Pepper,44,7.147392290249456,13,1.8188451776649688,62.30769230769231,12,3.2671939356300466,0.2620304568527995,arch,False,3.573696145124728
4,Art Pepper,1,14.934557823129254,35,2.3435578350900523,60.91428571428571,16,3.8867645639413513,0.1523563118913352,descending,True,7.467278911564627
4,Art Pepper,2,2.093922902494331,6,2.8654350133200497,55.166666666666664,2,0.6871842709362768,0.3489203179484956,flat,True,1.0469614512471654
4,Art Pepper,3,10.347664399092967,25,2.4160041373386054,61.36,11,2.8267295590487604,0.15330943260608484,ascending,False,5.173832199546483
4,Art Pepper,4,3.4771882086167807,5,1.4379434474123536,64.2,4,1.4696938456699067,0.2996661101836404,descending,True,1.7385941043083903
4,Art Pepper,5,8.725895691609985,17,1.9482240678565101,58.411764705882355,10,2.8913425241045903,0.14012037046661707,descending,False,4.362947845804992
4,Art Pepper,6,2.3568253968253927,5,2.12149784482759,54.6,10,3.7202150475476548,0.42857142857142644,ascending,False,1.1784126984126964
4,Art Pepper,7,2.525170068027215,7,2.7720905172413746,62.857142857142854,12,4.085814184592883,0.23563218390804996,ascending,False,1.2625850340136076
4,Art Pepper,8,12.730839002267572,24,1.8851860427836062,67.0,17,4.907477288111819,0.22759738524838388,flat,False,6.365419501133786
4,Art Pepper,9,4.37641723356009,8,1.8279792746113992,62.375,10,2.912795049432761,0.2588290155440439,ascending,True,2.188208616780045
4,Art Pepper,10,12.074376417233552,26,2.1533203125000013,64.5,20,4.885221040586047,0.18697415865384404,flat,False,6.037188208616776
4,Art Pepper,11,6.521269841269827,10,1.5334436763703665,70.2,12,3.7629775444453557,0.33328233445067057,descending,False,3.2606349206349137
4,Art Pepper,12,4.951655328798182,13,2.625384671746778,63.38461538461539,12,3.5849785223787825,0.20317079425556994,descending,False,2.475827664399091
4,Art Pepper,13,1.1609977324263099,4,3.4453124999999822,70.0,4,1.4142135623730951,0.11750000000000352,flat,False,0.5804988662131549
4,Art Pepper,14,9.363446712018145,21,2.242763871667699,73.95238095238095,10,2.497163924214646,0.17457765034097977,ascending,False,4.681723356009073
4,Art Pepper,15,1.156734693877553,3,2.5935074100211675,77.66666666666667,11,4.784233364802441,0.10374029640087519,ascending,False,0.5783673469387764
4,Art Pepper,16,1.4448979591836633,3,2.0762711864406924,83.0,7,2.943920288775949,0.25988700564969175,ascending,True,0.7224489795918316
4,Art Pepper,17,8.601950113378706,17,1.976296046353456,77.6470588235294,16,4.575396819442366,0.16789949017520434,descending,True,4.300975056689353
4,Art Pepper,18,2.2349206349206554,3,1.3423295454545332,75.33333333333333,3,1.247219128924647,0.487012987012999,arch,False,1.1174603174603277
4,Art Pepper,19,5.358004535147387,10,1.866366468039005,71.1,13,3.9102429592034307,0.21072589382448603,flat,False,2.6790022675736935
4,Art Pepper,20,2.529523809523795,12,4.743975903614485,83.5,8,2.4324199198877374,0.11015490533563393,ascending,True,1.2647619047618974
4,Art Pepper,21,2.2378231292516944,5,2.2343142023346365,79.6,7,2.576819745345025,0.12321660181581626,descending,False,1.1189115646258472
4,Art Pepper,22,2.1130158730158826,4,1.8930288461538376,74.25,5,1.920286436967152,0.3695054945054965,descending,False,1.0565079365079413
4,Art Pepper,23,3.6658503401360747,6,1.636728028503554,74.33333333333333,5,1.5986105077709065,0.22802850356293908,flat,False,1.8329251700680373
4,Art Pepper,24,0.7372335600906865,2,2.712844488189037,70.5,1,0.5,0.04330708661415972,flat,False,0.36861678004534326
4,Art Pepper,25,10.179047619047623,24,2.357784431137724,71.33333333333333,14,3.9756201472921875,0.3190761334473951,ascending,False,5.089523809523811
4,Art Pepper,26,5.154829931972785,10,1.9399282094594612,74.9,9,2.808914381037628,0.24268018018017196,ascending,False,2.5774149659863923
4,Art Pepper,27,0.3947392290249354,1,2.533318014705933,87.0,0,0.0,0.0,flat,True,0.1973696145124677
4,Art Pepper,28,6.487165532879828,11,1.6956558213671484,80.81818181818181,12,3.9270201939009413,0.22611540666378527,descending,True,3.243582766439914
4,Art Pepper,29,2.4758276643991053,11,4.442958675263752,76.63636363636364,6,1.822721605069402,0.08382180539274328,flat,True,1.2379138321995526
4,Art Pepper,30,2.775510204081627,8,2.882352941176477,76.625,4,1.4086784586980805,0.05588235294118846,flat,False,1.3877551020408134
4,Art Pepper,31,2.763265306122463,5,1.8094534711964458,75.2,5,1.5999999999999999,0.04948301329394059,flat,False,1.3816326530612315
4,Art Pepper,32,1.4570521541950257,4,2.7452689243027617,78.5,6,2.29128784747792,0.07569721115538082,descending,False,0.7285260770975128
4,Art Pepper,33,7.816326530612258,18,2.3028720626631816,77.83333333333333,15,4.179978734661484,0.14367275892080647,ascending,True,3.908163265306129
4,Art Pepper,34,3.2246712018140613,3,0.9303274077407734,91.0,0,0.0,0.44284428442845075,flat,False,1.6123356009070307
4,Art Pepper,35,0.3510204081632651,1,2.8488372093023275,87.0,0,0.0,0.0,flat,True,0.17551020408163254
4,Art Pepper,36,1.1020408163265358,3,2.7222222222222094,83.33333333333333,3,1.247219128924647,0.12592592592592763,flat,True,0.5510204081632679
4,Art Pepper,37,10.526984126984132,26,2.4698431845597093,74.88461538461539,16,4.5516431781612425,0.220002584869894,descending,True,5.263492063492066
4,Art Pepper,38,1.3755102040817064,4,2.908011869436046,65.0,10,3.8078865529319543,0.1083086053413233,ascending,False,0.6877551020408532
4,Art Pepper,39,1.6805442176870429,3,1.7851360103627283,66.0,5,2.160246899469287,0.05354058721934066,descending,False,0.8402721088435214
4,Art Pepper,40,4.491791383220004,13,2.8941682484552,73.3076923076923,13,3.910235392965795,0.38392027785630334,ascending,True,2.245895691610002
4,Art Pepper,41,11.158458049886633,27,2.4196891612882223,75.37037037037037,18,3.6933187740201214,0.2225333680154825,flat,True,5.5792290249433165
4,Art Pepper,42,1.3322448979591854,6,4.503676470588229,74.83333333333333,10,3.2360813064912666,0.1535947712418086,ascending,False,0.6661224489795927
4,Art Pepper,43,3.181587301587342,13,4.086010776292105,74.0,12,3.863039855227606,0.13064116087464084,descending,True,1.590793650793671
4,Art Pepper,44,1.004081632653083,3,2.9878048780487156,78.66666666666667,7,2.8674417556808756,0.09959349593492321,ascending,False,0.5020408163265415
4,Art Pepper,45,1.8779138321995106,4,2.1300231839258523,83.25,4,1.479019945774904,0.19165378670787167,descending,True,0.9389569160997553
4,Art Pepper,46,6.524489795918328,11,1.6859555833594098,78.81818181818181,9,2.854603357837742,0.14857679074132196,descending,True,3.262244897959164
4,Art Pepper,47,0.5918367346938567,2,3.3793103448277053,77.0,4,2.0,0.05862068965519957,ascending,True,0.29591836734692833
4,Art Pepper,48,3.093424036281135,4,1.293065532913081,82.25,7,2.48746859276655,0.2529101304794097,ascending,True,1.5467120181405676
4,Art Pepper,49,6.353061224489807,15,2.3610664953421097,79.6,17,5.326662494783514,0.18261769639860478,descending,False,3.1765306122449033
4,Art Pepper,50,2.1142857142857565,5,2.364864864864818,75.0,7,2.756809750418044,0.13996138996138222,arch,False,1.0571428571428783
4,Art Pepper,51,5.976099773242652,16,2.6773314715457546,76.5625,12,3.1418296818892015,0.12123120821414538,flat,False,2.988049886621326
4,Art Pepper,52,6.844897959183697,10,1.460942158616572,72.0,12,3.3763886032268267,0.29367918902802487,ascending,False,3.4224489795918487
4,Art Pepper,53,3.279818594104313,7,2.1342643805309707,73.42857142857143,9,2.770102775666474,0.19823008849558119,ascending,True,1.6399092970521565
4,Art Pepper,54,1.1387755102040842,3,2.6344086021505317,71.33333333333333,7,2.8674417556808756,0.04838709677415249,ascending,False,0.5693877551020421
4,Art Pepper,55,10.002040816326542,23,2.2995307080187692,75.78260869565217,13,3.1340558766852347,0.1704096669613799,ascending,False,5.001020408163271
5,Art Pepper,1,8.103764172335598,7,0.8637961138968484,62.42857142857143,5,1.761261143705422,0.15423531518624609,arch,False,4.051882086167799
5,Art Pepper,2,4.293877551020408,3,0.6986692015209125,54.666666666666664,3,1.247219128924647,0.026615969581749784,arch,False,2.146938775510204
5,Art Pepper,3,1.2653061224489797,3,2.3709677419354835,59.666666666666664,7,2.8674417556808756,0.04516129032258048,ascending,False,0.6326530612244898
