solo_id,performer,phrase_number,length_beats,num_notes,note_density,pitch_mean,pitch_range,pitch_std,rest_ratio,contour,starts_on_downbeat,phrase_duration
52,Charlie Parker,1,8.823582766439909,20,2.266652960526316,67.25,12,3.222964473896664,0.1628289473684211,ascending,False,4.4117913832199545
52,Charlie Parker,2,9.026757369614513,26,2.8803255627009645,62.96153846153846,25,5.938665799595894,0.060450160771704134,descending,False,4.513378684807257
52,Charlie Parker,3,7.450702947845809,21,2.818526003116477,69.28571428571429,17,4.187769688746791,0.04674717569146886,flat,False,3.7253514739229043
52,Charlie Parker,4,4.998095238095239,15,3.0011432926829262,69.2,6,1.9043809142780934,0.09117305458768823,ascending,True,2.4990476190476194
52,Charlie Parker,5,4.008344671201812,11,2.7442749818971777,68.81818181818181,10,3.1281182789245916,0.03258508327299277,arch,False,2.004172335600906
52,Charlie Parker,6,2.975056689342402,8,2.6890243902439037,61.875,12,4.594493987372276,0.04585365853658461,descending,False,1.487528344671201
52,Charlie Parker,7,4.641088435374151,11,2.370133677298311,71.0909090909091,8,2.2342192231717286,0.021263289555975114,flat,False,2.3205442176870754
52,Charlie Parker,8,5.784671201814064,31,5.3589908429503215,69.6774193548387,17,4.098678754649959,0.05569493226292412,flat,False,2.892335600907032
52,Charlie Parker,9,1.28580498866215,4,3.1108916478554853,61.75,3,1.0897247358851685,0.03160270880362885,flat,False,0.642902494331075
52,Charlie Parker,10,13.090249433106578,38,2.902924057649667,66.97368421052632,17,4.439575857558225,0.058980044345901476,flat,False,6.545124716553289
52,Charlie Parker,11,5.192562358276646,13,2.5035809111235316,72.84615384615384,15,4.753074371007818,0.11458915595304164,descending,False,2.596281179138323
52,Charlie Parker,12,4.466938775510215,13,2.9102704678362503,70.15384615384616,9,2.4446536280108773,0.03248862897985277,arch,False,2.2334693877551075
52,Charlie Parker,13,5.241904761904749,17,3.243095930232566,70.70588235294117,13,3.593535141012062,0.034330011074202735,descending,False,2.6209523809523745
52,Charlie Parker,14,11.659319727891173,20,1.7153659447348744,65.6,12,3.2771939216347876,0.02340054767239434,descending,True,5.8296598639455866
52,Charlie Parker,15,2.409070294784584,6,2.4905873493975865,70.66666666666667,12,3.7267799624996494,0.07710843373494122,descending,False,1.204535147392292
52,Charlie Parker,16,2.1681632653060916,5,2.306099397590394,69.8,15,4.915282290977803,0.03748326639892421,descending,False,1.0840816326530458
52,Charlie Parker,17,9.793015873015861,28,2.8591804979253146,67.96428571428571,22,4.946009523250196,0.05601659751036983,ascending,False,4.8965079365079305
52,Charlie Parker,18,7.041451247165526,16,2.2722588623248168,66.8125,12,3.6609211614018675,0.07254740313272479,descending,False,3.520725623582763
53,Charlie Parker,1,8.620408163265308,24,2.7840909090909083,64.0,14,3.7527767497325675,0.10444023569023624,flat,False,4.310204081632654
53,Charlie Parker,2,10.331428571428575,26,2.5165929203539816,64.26923076923077,18,4.856064347467562,0.16187315634218344,flat,False,5.165714285714287
53,Charlie Parker,3,2.9986394557823175,9,3.001361161524496,67.77777777777777,11,3.7646831880216483,0.11306715063520861,ascending,False,1.4993197278911587
53,Charlie Parker,4,4.625124716553287,26,5.621470034515219,69.8076923076923,19,5.349473236247233,0.019454032005021996,flat,True,2.3125623582766437
53,Charlie Parker,5,10.383673469387752,33,3.1780660377358503,69.54545454545455,17,4.8933529998628975,0.050733752620546614,flat,False,5.191836734693876
53,Charlie Parker,6,10.674285714285709,32,2.997858672376875,64.9375,20,4.788903188622631,0.1299072091363349,ascending,True,5.3371428571428545
53,Charlie Parker,7,6.205170068027215,29,4.67352218908963,65.82758620689656,22,5.29195202572438,0.20505174530783438,ascending,False,3.1025850340136074
53,Charlie Parker,8,4.71945578231292,10,2.118888376383766,65.0,13,4.2895221179054435,0.03943726937269612,ascending,False,2.35972789115646
53,Charlie Parker,9,7.8497959183673345,19,2.420445091514147,65.15789473684211,11,3.280936289580779,0.07043815862451958,descending,False,3.9248979591836672
53,Charlie Parker,10,7.880272108843542,21,2.6648825966850813,68.19047619047619,17,3.9954622787434344,0.16657458563536148,descending,True,3.940136054421771
53,Charlie Parker,11,6.295510204081623,32,5.082987551867228,68.5,10,2.839454172900137,0.1237897648686066,flat,True,3.1477551020408114
53,Charlie Parker,12,5.045986394557815,18,3.5671915444348636,62.27777777777778,10,2.5992639033976856,0.030198446937017426,flat,False,2.5229931972789075
54,Charlie Parker,1,2.8096145124716543,7,2.4914449896694224,62.57142857142857,9,2.8713930346059686,0.08677685950413246,descending,False,1.4048072562358271
54,Charlie Parker,2,7.4536054421768725,8,1.073306074766355,67.375,9,2.9553976043842223,0.04517133956386253,ascending,False,3.7268027210884362
54,Charlie Parker,3,14.514285714285709,37,2.5492125984251977,62.21621621621622,24,5.836210984530395,0.05401199850018754,flat,False,7.2571428571428545
54,Charlie Parker,4,5.044897959183672,15,2.973300970873787,64.73333333333333,23,6.77708557485361,0.038834951456309746,flat,False,2.522448979591836
54,Charlie Parker,5,5.4448979591836775,23,4.2241379310344795,67.82608695652173,16,4.239074693056037,0.06296851574212997,ascending,False,2.7224489795918387
54,Charlie Parker,6,2.2775510204081684,6,2.6344086021505317,70.5,10,3.8188130791298667,0.0824173636001601,ascending,False,1.1387755102040842
54,Charlie Parker,7,2.579591836734693,10,3.876582278481014,70.3,11,3.7696153649941526,0.13449367088607847,ascending,False,1.2897959183673464
54,Charlie Parker,8,11.902040816326526,40,3.360768175582992,63.975,20,5.0174071989424975,0.14334705075445642,flat,True,5.951020408163263
